date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2018-09-25 23:00:00,784.64,22.20680297851561,16.673,0
2018-09-25 23:30:00,784.6,22.03052673339846,16.264,0
2018-09-26 00:00:00,784.7,21.994250488281295,15.997,0
2018-09-26 00:30:00,784.87,22.560572102864626,15.744,0
2018-09-26 01:00:00,785.03,23.11689371744785,15.425,0
2018-09-26 01:30:00,785.18,23.6632153320312,15.039,0
2018-09-26 02:00:00,785.4,24.2795369466146,14.578,0
2018-09-26 02:30:00,785.71,24.985858561197915,14.048,0
2018-09-26 03:00:00,785.98,25.652180175781268,13.377,0
2018-09-26 03:30:00,786.11,26.178501790364635,12.739,0
2018-09-26 04:00:00,786.35,26.8148234049479,12.1,0
2018-09-26 04:30:00,786.49,27.35114501953126,11.557,0
2018-09-26 05:00:00,786.33,27.587466634114662,11.034,0
2018-09-26 05:30:00,786.52,28.17378824869786,10.597,0
2018-09-26 06:00:00,786.65,28.700109863281227,10.251,0
2018-09-26 06:30:00,786.59,28.892449544270903,9.956,0
2018-09-26 07:00:00,786.66,29.214789225260347,9.687,0
2018-09-26 07:30:00,786.79,29.597128906249964,9.436,0
2018-09-26 08:00:00,786.85,29.909468587239644,9.215,0
2018-09-26 08:30:00,786.92,30.231808268229088,9.026,0
2018-09-26 09:00:00,786.9,30.464147949218727,8.826,0
2018-09-26 09:30:00,787.17,30.98648763020833,8.635,0
2018-09-26 10:00:00,787.08,31.14882731119792,8.433,0
2018-09-26 10:30:00,787.07,31.39116699218755,8.244,0
2018-09-26 11:00:00,787.11,31.683506673177135,8.059,0
2018-09-26 11:30:00,787.26,32.08584635416662,7.889,0
2018-09-26 12:00:00,787.3,32.378186035156205,7.699,0
2018-09-26 12:30:00,787.37,31.747141316731813,7.509,0
2018-09-26 13:00:00,787.48,31.156096598307272,7.327,0
2018-09-26 13:30:00,787.63,30.605051879882808,7.147,0
2018-09-26 14:00:00,787.75,30.02400716145837,6.975,0
2018-09-26 14:30:00,787.92,29.492962443033775,6.801,0
2018-09-26 15:00:00,787.86,28.73191772460939,6.671,0
2018-09-26 15:30:00,788.1,28.270873006184956,6.671,0
2018-09-26 16:00:00,788.16,27.629828287760347,6.788,0
2018-09-26 16:30:00,788.25,27.018783569335938,7.07,0
2018-09-26 17:00:00,788.34,26.407738850911528,7.373,0
2018-09-26 17:30:00,788.38,25.746694132486937,7.739,0
2018-09-26 18:00:00,788.29,24.955649414062464,8.294,0
2018-09-26 18:30:00,788.12,24.691187337239626,9.072,0
2018-09-26 19:00:00,787.95,24.426725260416674,10.051,0
2018-09-26 19:30:00,787.81,24.192263183593695,11.09,0
2018-09-26 20:00:00,787.57,23.85780110677092,12.078,0
2018-09-26 20:30:00,787.33,23.52333902994792,13.054,0
2018-09-26 21:00:00,787.18,23.27887695312495,13.93,0
2018-09-26 21:30:00,787.01,23.014414876302112,14.765,0
2018-09-26 22:00:00,786.81,22.719952799479074,15.483,0
2018-09-26 22:30:00,786.77,22.585490722656232,16.045,0
2018-09-26 23:00:00,786.7,22.421028645833417,16.14,0
2018-09-26 23:30:00,786.75,22.37656656901038,16.097,0
2018-09-27 00:00:00,786.61,22.142104492187514,16.028,0
2018-09-27 00:30:00,786.7,22.612714640299487,15.884,0
2018-09-27 01:00:00,786.77,23.063324788411478,15.612,0
2018-09-27 01:30:00,786.89,23.563934936523424,15.269,0
2018-09-27 02:00:00,787.05,24.104545084635333,14.827,0
2018-09-27 02:30:00,787.36,24.795155232747447,14.269,0
2018-09-27 03:00:00,787.61,25.42576538085939,13.61,0
2018-09-27 03:30:00,787.84,26.036375528971348,13.011,0
2018-09-27 04:00:00,787.78,26.356985677083344,12.351,0
2018-09-27 04:30:00,787.84,26.797595825195344,11.773,0
2018-09-27 05:00:00,787.94,27.27820597330731,11.31,0
2018-09-27 05:30:00,787.88,27.598816121419304,10.9,0
2018-09-27 06:00:00,787.93,28.0294262695312,10.546,0
2018-09-27 06:30:00,787.84,28.216500447591216,10.24,0
2018-09-27 07:00:00,787.83,28.483574625651045,9.963,0
2018-09-27 07:30:00,787.73,28.660648803710956,9.717,0
2018-09-27 08:00:00,787.68,28.88772298177082,9.487,0
2018-09-27 08:30:00,787.58,29.064797159830732,9.271,0
2018-09-27 09:00:00,787.38,29.14187133789062,9.073,0
2018-09-27 09:30:00,787.32,29.35894551595061,8.879,0
2018-09-27 10:00:00,787.07,29.38601969401043,8.686,0
2018-09-27 10:30:00,786.89,29.4830938720703,8.499,0
2018-09-27 11:00:00,786.94,29.8101680501303,8.337,0
2018-09-27 11:30:00,786.85,29.99724222819009,8.155,0
2018-09-27 12:00:00,786.91,30.334316406249968,7.965,0
2018-09-27 12:30:00,786.86,29.82560668945314,7.778,0
2018-09-27 13:00:00,786.99,29.49689697265626,7.596,0
2018-09-27 13:30:00,787.16,29.208187255859343,7.42,0
2018-09-27 14:00:00,787.16,28.749477539062468,7.246,0
