Date_Time,baro_cm,temp_C
2018-08-15 00:00:00,732.7370456999998,16.292
2018-08-15 00:30:00,732.7564199999999,15.713
2018-08-15 01:00:00,732.6870803999999,14.886
2018-08-15 01:30:00,732.5789922,14.227
2018-08-15 02:00:00,732.9297689999999,13.854
2018-08-15 02:30:00,732.8543112,12.776
2018-08-15 03:00:00,732.8685869999999,11.654
2018-08-15 03:30:00,733.1459454,10.709
2018-08-15 04:00:00,733.3447868999999,11.107
2018-08-15 04:30:00,733.4783676,10.826
2018-08-15 05:00:00,733.6221452999999,9.77
2018-08-15 05:30:00,733.6078695,8.698
2018-08-15 06:00:00,733.6211255999999,8.143
2018-08-15 06:30:00,733.5986922,7.951
2018-08-15 07:00:00,733.6547757,7.918
2018-08-15 07:30:00,733.6048104,7.562
2018-08-15 08:00:00,733.5966528,7.252
2018-08-15 08:30:00,733.4518554,6.968
2018-08-15 09:00:00,733.3600824,6.776
2018-08-15 09:30:00,733.3427475,6.592
2018-08-15 10:00:00,733.2499548,6.43
2018-08-15 10:30:00,733.2214032,6.277
2018-08-15 11:00:00,733.1367680999999,6.129
2018-08-15 11:30:00,733.1000588999999,5.953
2018-08-15 12:00:00,733.0358177999999,5.76
2018-08-15 12:30:00,733.1530832999999,5.64
2018-08-15 13:00:00,733.2968609999999,5.456
2018-08-15 13:30:00,733.4263629,5.355
2018-08-15 14:00:00,733.6119482999999,5.453
2018-08-15 14:30:00,733.6843469999999,5.766
2018-08-15 15:00:00,733.704741,6.289
2018-08-15 15:30:00,733.6455983999999,8.7
2018-08-15 16:00:00,733.6802681999999,10.843
2018-08-15 16:30:00,733.6078695,13.608
2018-08-15 17:00:00,733.7271744,13.807
2018-08-15 17:30:00,733.9249961999999,13.992
2018-08-15 18:00:00,733.8597353999999,15.95
2018-08-15 18:30:00,733.7720411999999,17.646
2018-08-15 19:00:00,733.4681705999999,20.774
2018-08-15 19:30:00,733.4926433999999,26.155
2018-08-15 20:00:00,733.9902569999999,21.011
2018-08-15 20:30:00,733.7322728999999,19.105
2018-08-15 21:00:00,733.6894454999999,19.129
2018-08-15 21:30:00,733.4865252,17.941
2018-08-15 22:00:00,733.4436978,18.645
2018-08-15 22:30:00,733.6506969,17.435
2018-08-15 23:00:00,733.4477766,16.66
2018-08-15 23:30:00,733.3427475,16.997
2018-08-16 00:00:00,733.3356095999999,17.189
2018-08-16 00:30:00,733.3101171,17.27
2018-08-16 01:00:00,733.4345205,16.252
2018-08-16 01:30:00,733.5069192,15.416
2018-08-16 02:00:00,733.5466875,14.596
2018-08-16 02:30:00,733.7608244999999,13.705
2018-08-16 03:00:00,734.0300252999999,12.803
2018-08-16 03:30:00,734.2125515999999,11.715
2018-08-16 04:00:00,734.5480329,10.736
2018-08-16 04:30:00,734.7580910999999,9.901
2018-08-16 05:00:00,734.8661793,9.231
2018-08-16 05:30:00,734.9008491,8.65
2018-08-16 06:00:00,734.9059476,8.274
2018-08-16 06:30:00,734.9844645,8.098
2018-08-16 07:00:00,735.0854147999999,7.985
2018-08-16 07:30:00,734.9803857,7.837
2018-08-16 08:00:00,734.9834447999999,7.837
2018-08-16 08:30:00,734.9885433,7.875
2018-08-16 09:00:00,735.0293312999999,7.69
2018-08-16 09:30:00,735.1007103,7.361
2018-08-16 10:00:00,735.0487056,7.139
2018-08-16 10:30:00,734.9559128999999,7.177
2018-08-16 11:00:00,735.0293312999999,7.03
2018-08-16 11:30:00,735.1109073,6.731
2018-08-16 12:00:00,735.1731089999998,6.554
2018-08-16 12:30:00,735.3148473,6.21
2018-08-16 13:00:00,735.5820087,6.092
2018-08-16 13:30:00,735.7533182999998,6.078
2018-08-16 14:00:00,735.9001551,6.129
2018-08-16 14:30:00,736.1051147999999,6.383
2018-08-16 15:00:00,736.1744544,6.823
2018-08-16 15:30:00,736.2672471,9.032
2018-08-16 16:00:00,736.2132029999999,10.638
2018-08-16 16:30:00,736.1387649,13.565
2018-08-16 17:00:00,736.2978380999999,14.138
2018-08-16 17:30:00,736.4405960999999,14.95
2018-08-16 18:00:00,736.5853935,16.725
2018-08-16 18:30:00,736.5649995,18.014
2018-08-16 19:00:00,736.2723456,22.434
2018-08-16 19:30:00,736.5425660999999,27.033
2018-08-16 20:00:00,736.916796,21.57
2018-08-16 20:30:00,736.8984413999999,20.135
2018-08-16 21:00:00,736.8841655999998,19.773
2018-08-16 21:30:00,736.9147565999999,18.466
2018-08-16 22:00:00,736.7801561999999,18.212
2018-08-16 22:30:00,736.7750576999999,18.409
2018-08-16 23:00:00,736.5180932999999,17.95
2018-08-16 23:30:00,736.4701673999999,18.157
2018-08-17 00:00:00,736.5711177,18.281
2018-08-17 00:30:00,736.5966101999999,17.838
2018-08-17 01:00:00,736.651674,17.187
2018-08-17 01:30:00,736.7495651999999,16.528
2018-08-17 02:00:00,736.8311412,15.613
2018-08-17 02:30:00,737.018766,15.249
2018-08-17 03:00:00,737.1513269999999,14.274
2018-08-17 03:30:00,737.3940156,12.817
2018-08-17 04:00:00,737.742753,11.614
2018-08-17 04:30:00,738.0415251,10.689
2018-08-17 05:00:00,738.0333674999999,10.0
2018-08-17 05:30:00,738.0211310999999,9.452
2018-08-17 06:00:00,738.0343872,9.04
2018-08-17 06:30:00,738.0690569999999,8.707
2018-08-17 07:00:00,737.9048853,8.323
2018-08-17 07:30:00,737.9823825,8.117
2018-08-17 08:00:00,738.0558008999999,7.863
2018-08-17 08:30:00,737.8977474,7.653
2018-08-17 09:00:00,737.8997868,7.454
2018-08-17 09:30:00,737.8222896,7.257
2018-08-17 10:00:00,737.6754527999999,7.08
2018-08-17 10:30:00,737.5765418999999,6.948
2018-08-17 11:00:00,737.5326948,6.784
2018-08-17 11:30:00,737.5530888,6.624
2018-08-17 12:00:00,737.5653251999998,6.347
2018-08-17 12:30:00,737.6530194,6.126
2018-08-17 13:00:00,737.681571,5.876
2018-08-17 13:30:00,737.7050240999998,5.794
2018-08-17 14:00:00,737.9548505999999,5.841
2018-08-17 14:30:00,738.1108646999999,6.113
2018-08-17 15:00:00,738.0802736999999,6.525
2018-08-17 15:30:00,738.0659979,8.492
2018-08-17 16:00:00,738.0282689999999,10.198
2018-08-17 16:30:00,737.7998562,13.615
2018-08-17 17:00:00,737.8651169999999,13.947
2018-08-17 17:30:00,737.8018956,15.101
2018-08-17 18:00:00,737.7866001,17.236
2018-08-17 18:30:00,737.8263684,18.659
2018-08-17 19:00:00,737.8243289999999,19.574
2018-08-17 19:30:00,737.9742249,20.15
2018-08-17 20:00:00,737.8396245,18.722
2018-08-17 20:30:00,737.9895204,17.836
2018-08-17 21:00:00,737.8253487,19.027
2018-08-17 21:30:00,737.7886394999999,19.813
2018-08-17 22:00:00,737.8763336999999,19.894
2018-08-17 22:30:00,737.6968664999999,19.337
2018-08-17 23:00:00,737.6040738,19.564
2018-08-17 23:30:00,737.6061132,19.227
2018-08-18 00:00:00,737.5877585999999,18.447
2018-08-18 00:30:00,737.6285465999999,17.886
2018-08-18 01:00:00,737.5643055,17.191
2018-08-18 01:30:00,737.4490794,16.574
2018-08-18 02:00:00,737.5204583999999,15.584
2018-08-18 02:30:00,737.6672951999999,14.441
2018-08-18 03:00:00,737.8416639,13.185
2018-08-18 03:30:00,738.0476433,12.01
2018-08-18 04:00:00,738.3372381,11.097
2018-08-18 04:30:00,738.6084782999999,10.229
2018-08-18 05:00:00,738.7104482999999,9.589
2018-08-18 05:30:00,738.7002512999999,9.047
2018-08-18 06:00:00,738.6268329,8.649
2018-08-18 06:30:00,738.6033798,8.271
2018-08-18 07:00:00,738.5921630999999,8.033
2018-08-18 07:30:00,738.680877,7.881
2018-08-18 08:00:00,738.6513057,7.613
2018-08-18 08:30:00,738.6268329,7.403
2018-08-18 09:00:00,738.5564735999999,7.227
2018-08-18 09:30:00,738.3290804999999,7.133
2018-08-18 10:00:00,738.2424059999998,6.929
2018-08-18 10:30:00,738.1231011,6.711
2018-08-18 11:00:00,738.0976085999998,6.612
2018-08-18 11:30:00,738.1047464999999,6.445
2018-08-18 12:00:00,738.0405054,6.102
2018-08-18 12:30:00,738.171027,5.891
2018-08-18 13:00:00,738.2148741,5.765
2018-08-18 13:30:00,738.3729275999999,5.647
2018-08-18 14:00:00,738.4922324999999,5.614
2018-08-18 14:30:00,738.5860449,5.814
2018-08-18 15:00:00,738.4942719000001,6.31
2018-08-18 15:30:00,738.3413169,8.43
2018-08-18 16:00:00,738.1863225,10.609
2018-08-18 16:30:00,738.1853027999999,13.952
2018-08-18 17:00:00,738.3382578,14.535
2018-08-18 17:30:00,738.2005982999999,15.986
2018-08-18 18:00:00,738.3780260999999,17.955
2018-08-18 18:30:00,738.4198338,19.253
2018-08-18 19:00:00,738.1628693999999,22.819
2018-08-18 19:30:00,738.1822437,25.88
2018-08-18 20:00:00,738.1751058,21.87
2018-08-18 20:30:00,738.1394163,21.134
2018-08-18 21:00:00,738.0201113999999,21.526
2018-08-18 21:30:00,737.8722548999999,21.371
2018-08-18 22:00:00,737.7815016,21.514
2018-08-18 22:30:00,737.4949659,21.249
2018-08-18 23:00:00,737.3787200999999,21.593
2018-08-18 23:30:00,737.0330417999999,21.775
2018-08-19 00:00:00,737.0575146,20.929
2018-08-19 00:30:00,736.9565643,19.993
2018-08-19 01:00:00,736.9688007,18.936
2018-08-19 01:30:00,736.9759385999998,17.761
2018-08-19 02:00:00,736.9280126999998,16.686
2018-08-19 02:30:00,737.0942237999999,15.57
2018-08-19 03:00:00,737.2267847999999,14.267
2018-08-19 03:30:00,737.4409218,13.084
2018-08-19 04:00:00,737.5337145,12.214
2018-08-19 04:30:00,737.6152904999999,11.345
2018-08-19 05:00:00,737.6295663,10.715
2018-08-19 05:30:00,737.6122314,10.075
2018-08-19 06:00:00,737.5245371999999,9.68
2018-08-19 06:30:00,737.4500991,9.3
2018-08-19 07:00:00,737.4929265,8.91
2018-08-19 07:30:00,737.3593458,8.528
2018-08-19 08:00:00,737.3063214,8.395
2018-08-19 08:30:00,737.1574452,8.164
