date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2020-08-26 21:00:00,771.15,-7.0126412999999275,19.83,0
2020-08-26 21:30:00,771.06,-7.060833600000024,19.94,0
2020-08-26 22:00:00,771.21,-6.8312969999999495,20.178,0
2020-08-26 22:30:00,771.22,-6.618376699999885,20.28,0
2020-08-26 23:00:00,771.06,-6.732490200000029,20.225,0
2020-08-26 23:30:00,771.2,-6.492559599999936,20.093,0
2020-08-27 00:00:00,771.25,-6.71685889999992,19.95,0
2020-08-27 00:30:00,771.29,-6.619755699999928,19.753,0
2020-08-27 01:00:00,771.22,-6.527623399999925,19.59,0
2020-08-27 01:30:00,771.13,-6.594170299999973,19.368,0
2020-08-27 02:00:00,771.12,-6.574598999999921,19.04,0
2020-08-27 02:30:00,771.17,-6.594958299999917,18.611,0
2020-08-27 03:00:00,771.28,-6.6950164999999515,18.126,0
2020-08-27 03:30:00,771.42,-6.799744499999974,17.694,0
2020-08-27 04:00:00,771.62,-6.796546599999942,17.278,0
2020-08-27 04:30:00,771.79,-6.8519002999998975,16.939,0
2020-08-27 05:00:00,771.81,-6.942027899999971,16.643,0
2020-08-27 05:30:00,771.75,-7.212086099999965,16.369,0
2020-08-27 06:00:00,771.68,-7.3024800999999115,16.105,0
2020-08-27 06:30:00,771.52,-7.45330279999996,15.857,0
2020-08-27 07:00:00,771.58,-7.598262499999805,15.618,0
2020-08-27 07:30:00,771.6,-7.654739999999947,15.375,0
2020-08-27 08:00:00,771.47,-7.845921999999973,15.137,0
2020-08-27 08:30:00,771.31,-7.971252199999981,14.904,0
2020-08-27 09:00:00,771.13,-8.08701110000004,14.658,0
2020-08-27 09:30:00,770.98,-8.215597399999865,14.429,0
2020-08-27 10:00:00,770.82,-8.335829099999955,14.197,0
2020-08-27 10:30:00,770.78,-8.391124600000012,13.96,0
2020-08-27 11:00:00,770.77,-8.48270059999993,13.717,0
2020-08-27 11:30:00,770.74,-8.5647052999999,13.471,0
2020-08-27 12:00:00,770.69,-8.680985799999803,13.23,0
2020-08-27 12:30:00,770.69,-8.797231599999918,12.992,0
2020-08-27 13:00:00,770.74,-8.841043999999897,12.756,0
2020-08-27 13:30:00,770.9,-8.92985079999994,12.498,0
2020-08-27 14:00:00,771.13,-8.875239199999896,12.254,0
2020-08-27 14:30:00,771.12,-8.81895869999994,12.042,0
2020-08-27 15:00:00,771.06,-8.647486800000024,11.934,0
2020-08-27 15:30:00,770.99,-8.317764399999987,11.934,0
2020-08-27 16:00:00,770.93,-8.070834699999978,12.071,0
2020-08-27 16:30:00,770.9,-7.846929399999908,12.369,0
2020-08-27 17:00:00,771.05,-7.166685400000006,12.784,0
2020-08-27 17:30:00,771.11,-6.834425499999952,13.339,0
2020-08-27 18:00:00,771.19,-6.739129999999932,14.018,0
2020-08-27 18:30:00,771.1,-6.710844800000018,14.794,0
2020-08-27 19:00:00,771.05,-6.627264099999934,15.647,0
2020-08-27 19:30:00,770.81,-6.650068000000033,16.478,0
2020-08-27 20:00:00,770.8,-6.5468812999999955,17.286,0
2020-08-27 20:30:00,770.68,-6.668920699999944,18.06,0
2020-08-27 21:00:00,770.55,-6.8101374000000305,18.761,0
2020-08-27 21:30:00,770.45,-6.798990099999855,19.398,0
2020-08-27 22:00:00,770.28,-6.934320299999968,19.933,0
2020-08-27 22:30:00,770.09,-7.029488199999946,20.326,0
2020-08-27 23:00:00,770.07,-7.197344699999917,20.479,0
2020-08-27 23:30:00,770.03,-7.240403799999854,20.496,0
2020-08-28 00:00:00,770.0,-7.242871899999955,20.413,0
2020-08-28 00:30:00,770.13,-7.289279999999849,20.26,0
2020-08-28 01:00:00,770.06,-7.452072700000031,20.057,0
2020-08-28 01:30:00,770.03,-7.529998599999999,19.744,0
2020-08-28 02:00:00,770.0,-7.742524899999921,19.348,0
2020-08-28 02:30:00,770.04,-7.802455499999951,18.896,0
2020-08-28 03:00:00,770.27,-7.871227599999997,18.455,0
2020-08-28 03:30:00,770.38,-7.910103800000002,18.026,0
2020-08-28 04:00:00,770.6,-7.9123983999999155,17.629,0
2020-08-28 04:30:00,770.84,-7.958934099999851,17.254,0
2020-08-28 05:00:00,770.92,-8.119583299999931,16.881,0
2020-08-28 05:30:00,771.14,-8.153488599999946,16.559,0
2020-08-28 06:00:00,771.09,-8.23305989999983,16.243,0
2020-08-28 06:30:00,771.1,-8.29036009999993,15.939,0
2020-08-28 07:00:00,771.06,-8.321182799999974,15.656,0
2020-08-28 07:30:00,771.07,-8.384601199999906,15.38,0
2020-08-28 08:00:00,770.92,-8.394902300000012,15.124,0
2020-08-28 08:30:00,770.74,-8.464774699999907,14.867,0
2020-08-28 09:00:00,770.55,-8.53852889999996,14.624,0
2020-08-28 09:30:00,770.39,-8.621031700000003,14.38,0
2020-08-28 10:00:00,770.31,-8.80402140000001,14.135,0
2020-08-28 10:30:00,770.24,-8.902572999999961,13.903,0
2020-08-28 11:00:00,770.24,-8.881159299999808,13.675,0
2020-08-28 11:30:00,770.31,-8.829513899999938,13.457,0
2020-08-28 12:00:00,770.29,-8.925991400000044,13.228,0
2020-08-28 12:30:00,770.36,-9.05891169999984,13.012,0
2020-08-28 13:00:00,770.57,-9.018181899999831,12.792,0
2020-08-28 13:30:00,770.69,-9.122515899999826,12.581,0
2020-08-28 14:00:00,770.81,-9.061658500000021,12.388,0
2020-08-28 14:30:00,770.82,-9.092446499999824,12.217,0
2020-08-28 15:00:00,770.87,-8.937417399999845,12.162,0
2020-08-28 15:30:00,770.92,-8.624334800000042,12.224,0
