date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2019-08-08 10:30:00,809.5,52.75482177734375,11.066,0
2019-08-08 11:00:00,809.4399111111111,52.774485492621466,11.060915555555555,0
2019-08-08 11:30:00,809.3561333333333,52.77046031901045,11.050839999999999,0
2019-08-08 12:00:00,809.2568,52.75087958984375,11.04415111111111,0
2019-08-08 12:30:00,808.9335111111111,52.079603843858536,11.044773333333334,0
2019-08-08 13:00:00,808.462,51.26010587565099,11.057244444444445,0
2019-08-08 13:30:00,808.0720888888889,50.522207907443544,11.084177777777777,0
2019-08-08 14:00:00,807.7289777777778,49.83110993923617,11.125186666666666,0
2019-08-08 14:30:00,807.5022666666666,49.25641197102857,11.176422222222222,0
2019-08-08 15:00:00,807.3359555555555,48.742114002821154,11.233733333333333,0
2019-08-08 15:30:00,807.1245333333333,48.18270492350257,11.293733333333334,0
2019-08-08 16:00:00,806.8889777777778,47.59916251085065,11.354195555555556,0
2019-08-08 16:30:00,806.6114222222222,46.97362009819881,11.416582222222223,0
2019-08-08 17:00:00,806.5015111111111,46.51572212999133,11.479657777777778,0
2019-08-08 17:30:00,806.3367111111111,46.00293527289489,11.543044444444444,0
2019-08-08 18:00:00,806.0914222222221,45.40965952690965,11.606657777777778,0
2019-08-08 18:30:00,805.9584,45.36916660156248,11.66680888888889,0
2019-08-08 19:00:00,805.9238666666666,45.42716256510414,11.72296,0
2019-08-08 19:30:00,805.8845333333334,45.480358528645866,11.773262222222222,0
2019-08-08 20:00:00,805.7968888888889,45.48524338107643,11.81464,0
2019-08-08 20:30:00,805.8809333333334,45.66181712239586,11.846017777777778,0
2019-08-08 21:00:00,806.1671555555556,46.04056864149311,11.86647111111111,0
2019-08-08 21:30:00,806.451688888889,46.41763127170145,11.87584888888889,0
2019-08-08 22:00:00,806.6809333333333,46.739405013020814,11.876151111111112,0
2019-08-08 22:30:00,806.8284888888888,46.97948986545134,11.868453333333333,0
2019-08-08 23:00:00,806.9239555555556,47.16748582899311,11.85368,0
2019-08-08 23:30:00,807.1579111111112,47.49397068142366,11.832444444444445,0
2019-08-09 00:00:00,807.3392444444445,47.76783331163199,11.805133333333334,0
2019-08-09 00:30:00,807.4008444444445,48.12939567328567,11.771897777777777,0
2019-08-09 01:00:00,807.4877333333334,48.516246923828135,11.73304888888889,0
2019-08-09 01:30:00,807.5246222222222,48.85309817437064,11.689275555555556,0
2019-08-09 02:00:00,807.5484888888889,49.17692720269099,11.639964444444445,0
2019-08-09 02:30:00,807.6532000000001,49.581600675455775,11.586115555555555,0
2019-08-09 03:00:00,807.6668,49.89516303710934,11.528728888888889,0
2019-08-09 03:30:00,807.6023555555556,50.13068095431868,11.46788,0
2019-08-09 04:00:00,807.6307555555555,50.45904331597217,11.40488,0
2019-08-09 04:30:00,807.7263111111112,50.85456123318147,11.34188,0
2019-08-09 05:00:00,807.8084,51.236612483724,11.279804444444444,0
2019-08-09 05:30:00,807.7738666666667,51.50204151204423,11.218804444444444,0
2019-08-09 06:00:00,807.8316,51.85973720703123,11.15872888888889,0
2019-08-09 06:30:00,807.7552000000001,51.977174690755305,11.099266666666667,0
2019-08-09 07:00:00,807.6238666666667,52.039678841145815,11.039728888888888,0
2019-08-09 07:30:00,807.5059555555556,52.11560521375873,10.980728888888889,0
2019-08-09 08:00:00,807.1466222222222,51.950109364149284,10.922653333333333,0
2019-08-09 08:30:00,806.8452888888888,51.842613514539835,10.866577777777778,0
2019-08-09 09:00:00,806.6405777777778,51.83173988715282,10.812964444444445,0
2019-08-09 09:30:00,806.4299111111111,51.81491070421009,10.762813333333334,0
2019-08-09 10:00:00,806.3784888888889,51.95732596571179,10.71851111111111,0
2019-08-09 10:30:00,806.3722666666666,52.14494122721351,10.683133333333332,0
2019-08-09 11:00:00,806.2475555555556,52.21406759982642,10.659142222222222,0
2019-08-09 11:30:00,806.0937777777777,52.2541273057725,10.648151111111112,0
2019-08-09 12:00:00,805.979911111111,52.3340981228298,10.649697777777778,0
2019-08-09 12:30:00,805.6881333333333,51.6171799641927,10.663706666666666,0
2019-08-09 13:00:00,805.3745333333333,50.87843958333326,10.691177777777778,0
2019-08-09 13:30:00,805.2406666666666,50.31943253580721,10.731262222222222,0
2019-08-09 14:00:00,805.0629333333334,49.716558821614626,10.784195555555556,0
2019-08-09 14:30:00,804.8621777777778,49.09066288519966,10.84796888888889,0
2019-08-09 15:00:00,804.6629333333333,48.466278059895785,10.918666666666667,0
2019-08-09 15:30:00,804.4621777777778,47.840382123480936,10.995977777777778,0
2019-08-09 16:00:00,804.1936000000001,47.14666396484381,11.077364444444445,0
2019-08-09 16:30:00,803.9214222222222,46.449345806206566,11.160364444444445,0
2019-08-09 17:00:00,803.7283111111111,45.83109431423611,11.243826666666667,0
2019-08-09 17:30:00,803.4990666666666,45.17670948893226,11.325515555555555,0
2019-08-09 18:00:00,803.2498222222222,44.50232466362843,11.40312888888889,0
2019-08-09 18:30:00,803.0452888888889,44.242722360568564,11.475431111111112,0
2019-08-09 19:00:00,802.8914222222222,44.03378672417534,11.53927111111111,0
2019-08-09 19:30:00,802.7167999999999,43.804095532226484,11.593648888888888,0
2019-08-09 20:00:00,802.6292444444445,43.66147100694445,11.637564444444443,0
2019-08-09 20:30:00,802.64,43.617157592773424,11.671404444444445,0
2019-08-09 21:00:00,802.6584888888889,43.58057751193576,11.694857777777777,0
2019-08-09 21:30:00,802.619911111111,43.48693076443135,11.709084444444445,0
2019-08-09 22:00:00,802.6008444444444,43.41279512803817,11.715924444444445,0
2019-08-09 22:30:00,802.6368888888888,43.393770602756035,11.714688888888888,0
2019-08-09 23:00:00,802.6331111111111,43.33492385525176,11.706915555555556,0
2019-08-09 23:30:00,802.599911111111,43.24665488552512,11.692680000000001,0
2019-08-10 00:00:00,802.6085777777778,43.20025258246528,11.672368888888888,0
2019-08-10 00:30:00,802.7,43.62696634928386,11.647057777777778,0
2019-08-10 01:00:00,802.6584,43.920657893880275,11.616746666666666,0
2019-08-10 01:30:00,802.6562222222223,44.25377166069882,11.580511111111111,0
2019-08-10 02:00:00,802.6961333333334,44.62897431640624,11.5382,0
2019-08-10 02:30:00,802.6753777777777,44.943510305447035,11.490426666666666,0
2019-08-10 03:00:00,802.7485777777778,45.35200185004339,11.437577777777777,0
2019-08-10 03:30:00,802.8030222222222,45.74173783908418,11.379804444444444,0
2019-08-10 04:00:00,802.8432,46.117207161458396,11.316955555555555,0
2019-08-10 04:30:00,802.9538666666667,46.563165372721414,11.25103111111111,0
2019-08-10 05:00:00,802.9884888888889,46.93307913953993,11.182644444444444,0
2019-08-10 05:30:00,803.0331111111111,47.312992906358545,11.11172,0
2019-08-10 06:00:00,803.1247111111111,47.73988445095483,11.039719999999999,0
2019-08-10 06:30:00,803.1584,47.79808912760416,10.968182222222222,0
2019-08-10 07:00:00,803.1747111111112,47.83891602647577,10.897182222222222,0
2019-08-10 07:30:00,803.1621777777777,47.85089848090274,10.826182222222222,0
2019-08-10 08:00:00,802.9952888888888,47.70852537977419,10.757031111111111,0
2019-08-10 08:30:00,802.7859555555556,47.523707834201446,10.692342222222223,0
2019-08-10 09:00:00,802.5329333333333,47.29520139973954,10.632653333333334,0
2019-08-10 09:30:00,802.3414222222221,47.12820607638878,10.577964444444445,0
2019-08-10 10:00:00,802.2638666666667,47.07516630859379,10.530124444444445,0
2019-08-10 10:30:00,802.2615111111111,47.097326540798576,10.493133333333333,0
2019-08-10 11:00:00,802.2168888888889,47.07722010633677,10.470066666666666,0
2019-08-10 11:30:00,802.0975555555556,46.982402560763944,10.460613333333333,0
2019-08-10 12:00:00,801.9391555555555,46.848518348524294,10.462697777777779,0
2019-08-10 12:30:00,801.8291555555555,46.42969571668834,10.47716888888889,0
2019-08-10 13:00:00,801.7052888888888,45.99700641818572,10.504715555555556,0
2019-08-10 13:30:00,801.5884,45.571294897460916,10.544262222222223,0
2019-08-10 14:00:00,801.5631111111111,45.237183376736084,10.594884444444444,0
2019-08-10 14:30:00,801.5252888888889,44.89053852267796,10.65412,0
2019-08-10 15:00:00,801.3852888888889,44.44171589084203,10.719893333333333,0
2019-08-10 15:30:00,801.3608444444444,44.1084488145616,10.791666666666666,0
2019-08-10 16:00:00,801.2582222222222,43.69700396050348,10.868053333333334,0
2019-08-10 16:30:00,801.0052888888889,43.135247995334225,10.946977777777779,0
2019-08-10 17:00:00,800.8560444444444,42.67718091905374,11.028364444444446,0
2019-08-10 17:30:00,800.6821777777778,42.194491620551275,11.109977777777779,0
2019-08-10 18:00:00,800.5430222222222,41.74651343315975,11.188128888888889,0
2019-08-10 18:30:00,800.4907555555556,41.669115540907114,11.261355555555555,0
2019-08-10 19:00:00,800.5308444444445,41.68407320421011,11.326733333333333,0
2019-08-10 19:30:00,800.6084888888889,41.736586423068616,11.382573333333333,0
2019-08-10 20:00:00,800.6577333333333,41.76069964192709,11.42848888888889,0
2019-08-10 20:30:00,800.7177333333334,41.79556841634121,11.464328888888888,0
2019-08-10 21:00:00,800.8239555555556,41.87665941297746,11.49116888888889,0
2019-08-10 21:30:00,800.9423555555555,41.969928187391474,11.509933333333334,0
2019-08-10 22:00:00,800.9476444444444,41.95008585069445,11.521235555555556,0
2019-08-10 22:30:00,800.8221777777778,41.79948795844189,11.525,0
2019-08-10 23:00:00,800.7477333333334,41.6999122884115,11.522226666666667,0
2019-08-10 23:30:00,800.8308444444444,41.757892173936625,11.513915555555554,0
2019-08-11 00:00:00,800.8992444444444,41.801160948350685,11.500142222222221,0
2019-08-11 00:30:00,800.9192444444444,41.97447617458761,11.48083111111111,0
2019-08-11 01:00:00,800.9900888888889,42.19863584526911,11.45652,0
2019-08-11 01:30:00,801.0091555555556,42.37101773817278,11.426746666666666,0
2019-08-11 02:00:00,801.010088888889,42.52526629774309,11.391435555555557,0
2019-08-11 02:30:00,801.0984888888889,42.76698152398012,11.350662222222223,0
2019-08-11 03:00:00,801.1246222222222,42.946430083550354,11.304351111111112,0
2019-08-11 03:30:00,801.2732888888889,43.24841197645401,11.252115555555555,0
2019-08-11 04:00:00,801.4908444444444,43.61928275824653,11.194266666666667,0
2019-08-11 04:30:00,801.5453777777777,43.82713131781679,11.131955555555555,0
2019-08-11 05:00:00,801.6555555555556,44.09062432183157,11.065568888888889,0
2019-08-11 05:30:00,801.8500888888889,44.438472881401935,10.99572,0
2019-08-11 06:00:00,801.9431111111111,44.68481032986108,10.92187111111111,0
2019-08-11 06:30:00,802.071688888889,45.11102096082902,10.844946666666667,0
2019-08-11 07:00:00,802.2732000000001,45.610164925130334,10.766946666666668,0
2019-08-11 07:30:00,802.3746222222222,46.00922000054254,10.688946666666666,0
2019-08-11 08:00:00,802.3938666666667,46.32609729817705,10.612333333333334,0
2019-08-11 08:30:00,802.3822666666666,46.61213015136718,10.539644444444445,0
2019-08-11 09:00:00,802.3315111111111,46.85900744900175,10.471031111111111,0
2019-08-11 09:30:00,802.2776444444444,47.10277363552507,10.408653333333334,0
2019-08-11 10:00:00,802.3047111111111,47.42747315538202,10.355351111111112,0
2019-08-11 10:30:00,802.3661333333333,47.78652823079426,10.312822222222223,0
2019-08-11 11:00:00,802.4100888888889,48.12811663953994,10.28383111111111,0
2019-08-11 11:30:00,802.3968,48.41246060384117,10.268764444444445,0
2019-08-11 12:00:00,802.2630222222222,48.57631567925341,10.267773333333334,0
2019-08-11 12:30:00,802.1737777777778,47.8550064154731,10.280706666666667,0
2019-08-11 13:00:00,802.0691555555555,47.118319373914915,10.307715555555555,0
2019-08-11 13:30:00,801.9545333333333,46.37163233235674,10.347262222222222,0
2019-08-11 14:00:00,801.8391555555555,45.62418973524302,10.398808888888889,0
2019-08-11 14:30:00,801.6829333333334,44.83590269368494,10.460044444444444,0
2019-08-11 15:00:00,801.4590666666667,43.9799712076823,10.52828,0
2019-08-11 15:30:00,801.2791555555556,43.16799527723526,10.602591111111112,0
2019-08-11 16:00:00,801.1275555555555,42.384330457899296,10.682364444444445,0
2019-08-11 16:30:00,800.9784,41.60311008300778,10.76675111111111,0
2019-08-11 17:00:00,800.8514222222221,40.844067485894016,10.854137777777778,0
2019-08-11 17:30:00,800.7415111111111,40.10209155544703,10.942675555555555,0
2019-08-11 18:00:00,800.7800888888889,39.50860451388894,11.02975111111111,0
2019-08-11 18:30:00,800.7852888888889,39.480850615776944,11.112977777777779,0
2019-08-11 19:00:00,800.7053777777778,39.367985606553816,11.190666666666667,0
2019-08-11 19:30:00,800.7554666666667,39.3851205973308,11.261506666666667,0
2019-08-11 20:00:00,800.8477333333334,39.444433365885516,11.323346666666666,0
2019-08-11 20:30:00,800.9123555555556,39.47610168999563,11.376186666666666,0
2019-08-11 21:00:00,801.0054666666667,39.53625890299486,11.419102222222222,0
2019-08-11 21:30:00,801.0607555555556,39.558593893771786,11.45148,0
2019-08-11 22:00:00,801.0037777777778,39.468662217881956,11.475244444444444,0
2019-08-11 22:30:00,800.8899111111111,39.32184165310332,11.491546666666666,0
2019-08-11 23:00:00,800.7691555555556,39.16813219943583,11.49984888888889,0
2019-08-11 23:30:00,800.7284888888889,39.094511634657124,11.500613333333334,0
2019-08-12 00:00:00,800.6714222222222,39.00449106987844,11.49484,0
2019-08-12 00:30:00,800.5661333333334,39.133139762369865,11.48352888888889,0
2019-08-12 01:00:00,800.5546222222222,39.35556623263881,11.466755555555556,0
2019-08-12 01:30:00,800.5276444444444,39.56252603624125,11.444444444444445,0
2019-08-12 02:00:00,800.4761333333333,39.74495250651046,11.41667111111111,0
2019-08-12 02:30:00,800.4692444444445,39.97200119900174,11.384284444444445,0
2019-08-12 03:00:00,800.5447111111112,40.281405447048655,11.34751111111111,0
2019-08-12 03:30:00,800.6893333333334,40.65996525065111,11.305662222222223,0
2019-08-12 04:00:00,800.8624444444445,41.06701394314234,11.260275555555555,0
2019-08-12 04:30:00,801.0439555555556,41.48246263563374,11.21004,0
2019-08-12 05:00:00,801.2455555555556,41.91800021701397,11.155577777777777,0
2019-08-12 05:30:00,801.5140444444444,42.420426687282884,11.098728888888889,0
2019-08-12 06:00:00,801.7948,42.93511982421876,11.038342222222223,0
2019-08-12 06:30:00,802.0694222222222,43.574834006076344,10.974955555555555,0
2019-08-12 07:00:00,802.3679111111111,44.238414854600705,10.909493333333334,0
2019-08-12 07:30:00,802.5307555555555,44.766351258680515,10.843031111111111,0
2019-08-12 08:00:00,802.5061333333333,45.10682099609369,10.776955555555556,0
2019-08-12 08:30:00,802.5223555555556,45.48813517795145,10.71519111111111,0
2019-08-12 09:00:00,802.4814222222221,45.812293804253386,10.659502222222223,0
2019-08-12 09:30:00,802.4038666666667,46.09983020833329,10.609737777777779,0
2019-08-12 10:00:00,802.42,46.48105550130208,10.566973333333333,0
2019-08-12 10:30:00,802.4523555555555,46.87850301649303,10.534444444444444,0
2019-08-12 11:00:00,802.4946222222222,47.28586164279511,10.514991111111112,0
2019-08-12 11:30:00,802.4584,47.614731380208354,10.50984888888889,0
2019-08-12 12:00:00,802.3452888888888,47.86671222873258,10.520782222222223,0
2019-08-12 12:30:00,802.2052888888888,47.0229870496961,10.546253333333334,0
2019-08-12 13:00:00,802.1207555555555,46.23472853732642,10.585724444444445,0
2019-08-12 13:30:00,802.0360444444444,45.4462922471788,10.639195555555556,0
2019-08-12 14:00:00,801.8159555555555,44.522478179253426,10.70528,0
2019-08-12 14:30:00,801.6276444444444,43.630441889105896,10.780515555555555,0
2019-08-12 15:00:00,801.5391555555556,42.83822782118057,10.86275111111111,0
2019-08-12 15:30:00,801.3690666666666,41.964413753255144,10.951062222222223,0
2019-08-12 16:00:00,801.1706666666666,41.06228857421877,11.044373333333333,0
2019-08-12 16:30:00,801.0992444444445,40.287141172960105,11.14176,0
2019-08-12 17:00:00,801.0822666666667,39.5664382161458,11.242146666666667,0
2019-08-12 17:30:00,801.0037777777778,38.784224148220574,11.343684444444445,0
2019-08-12 18:00:00,800.8575555555556,37.934276746961814,11.44376,0
2019-08-12 18:30:00,800.7453777777778,37.84232703721784,11.540911111111111,0
2019-08-12 19:00:00,800.7122666666667,37.82944399414066,11.630826666666668,0
2019-08-12 19:30:00,800.6661333333333,37.80353872884109,11.712053333333333,0
2019-08-12 20:00:00,800.6222666666666,37.77990013020826,11.78543111111111,0
2019-08-12 20:30:00,800.7332888888889,37.91115042046442,11.84880888888889,0
2019-08-12 21:00:00,801.0617777777778,38.259867377387195,11.902186666666667,0
2019-08-12 21:30:00,801.2361333333333,38.45445100097652,11.945564444444445,0
2019-08-12 22:00:00,801.2708444444445,38.50939018012161,11.979404444444445,0
2019-08-12 22:30:00,801.2421777777778,38.50095158148872,12.004244444444444,0
2019-08-12 23:00:00,801.1492444444444,38.42824631618919,12.02100888888889,0
2019-08-12 23:30:00,801.1923555555555,38.49158549533422,12.030773333333334,0
2019-08-13 00:00:00,801.2623555555556,38.58181356336809,12.033537777777777,0
2019-08-13 00:30:00,801.3647111111111,38.97731588812928,12.030226666666666,0
2019-08-13 01:00:00,801.4261333333334,39.33188487955738,12.021453333333334,0
2019-08-13 01:30:00,801.4423555555555,39.641253870985224,12.007604444444445,0
2019-08-13 02:00:00,801.5955555555556,40.087600640191,11.989293333333334,0
2019-08-13 02:30:00,801.8270666666667,40.61225852050791,11.965982222222221,0
2019-08-13 03:00:00,802.0463111111111,41.12464973415797,11.938133333333333,0
2019-08-13 03:30:00,802.2347111111111,41.60619650336366,11.905822222222223,0
2019-08-13 04:00:00,802.3747111111111,42.039343272569454,11.868511111111111,0
2019-08-13 04:30:00,802.5748,42.532578930664044,11.826662222222222,0
2019-08-13 05:00:00,802.8679111111111,43.11883681098084,11.780813333333334,0
2019-08-13 05:30:00,803.1694222222222,43.7134946912978,11.73004,0
2019-08-13 06:00:00,803.3893333333334,44.22655257161466,11.674191111111112,0
2019-08-13 06:30:00,803.6225333333333,44.71177690429681,11.615266666666667,0
2019-08-13 07:00:00,803.8785777777778,45.219845681423635,11.55388,0
2019-08-13 07:30:00,804.0624444444444,45.65573668077252,11.489493333333334,0
2019-08-13 08:00:00,804.1145333333333,45.95984990234365,11.425342222222222,0
2019-08-13 08:30:00,804.0684888888889,46.1658297905816,11.36519111111111,0
2019-08-13 09:00:00,804.0761333333334,46.42549856770836,11.309502222222223,0
2019-08-13 09:30:00,804.1108444444444,46.712234011501664,11.259275555555556,0
2019-08-13 10:00:00,804.1931111111111,47.0465250108507,11.215973333333334,0
2019-08-13 10:30:00,804.2985777777778,47.40401601019971,11.182982222222222,0
2019-08-13 11:00:00,804.4500888888889,47.80755145399303,11.163453333333333,0
2019-08-13 11:30:00,804.4784,48.08788689778646,11.158386666666667,0
2019-08-13 12:00:00,804.4531111111111,48.31462234157982,11.167857777777778,0
2019-08-13 12:30:00,804.4707555555556,47.73686375054251,11.19179111111111,0
2019-08-13 13:00:00,804.3906666666667,47.06137182617192,11.230724444444444,0
2019-08-13 13:30:00,804.1574666666667,46.2327687906901,11.283733333333334,0
2019-08-13 14:00:00,803.9337777777778,45.413676866319406,11.34928,0
2019-08-13 14:30:00,803.7459555555556,44.630451608615545,11.424515555555555,0
2019-08-13 15:00:00,803.5160444444444,43.80513746202257,11.506751111111111,0
2019-08-13 15:30:00,803.3883999999999,43.08208998209625,11.595062222222223,0
2019-08-13 16:00:00,803.2198222222222,42.31810916883683,11.687911111111111,0
2019-08-13 16:30:00,803.0661333333334,41.56901724446618,11.78476,0
2019-08-13 17:00:00,802.9667999999999,40.874280875650925,11.883759999999999,0
2019-08-13 17:30:00,802.8607555555556,40.172833395724865,11.982297777777777,0
2019-08-13 18:00:00,802.8084,39.525074804687506,12.07844888888889,0
2019-08-13 18:30:00,802.7368888888889,39.35640081108943,12.1706,0
2019-08-13 19:00:00,802.7238666666667,39.24621570638021,12.25644,0
2019-08-13 19:30:00,802.7261333333333,39.1513194905599,12.334666666666667,0
2019-08-13 20:00:00,802.7284888888889,39.056512163628554,12.40412,0
2019-08-13 20:30:00,802.8332,39.0640603922526,12.462497777777777,0
2019-08-13 21:00:00,803.0363111111111,39.17000862087673,12.510413333333332,0
2019-08-13 21:30:00,803.2986666666667,39.335201293945374,12.548715555555555,0
2019-08-13 22:00:00,803.4692444444445,39.40861618923611,12.57716888888889,0
2019-08-13 22:30:00,803.4245333333333,39.26674219563802,12.59500888888889,0
2019-08-13 23:00:00,803.3692444444445,39.11429042426221,12.605235555555556,0
2019-08-13 23:30:00,803.4354666666667,39.083349763997376,12.609924444444445,0
2019-08-14 00:00:00,803.4907555555556,39.0414757703993,12.608688888888889,0
2019-08-14 00:30:00,803.5770666666667,39.46705588378916,12.601377777777778,0
2019-08-14 01:00:00,803.7408444444444,39.97010266384541,12.589066666666666,0
2019-08-14 01:30:00,803.8369777777777,40.405504999457435,12.571755555555555,0
2019-08-14 02:00:00,803.9955555555556,40.90335177951397,12.548982222222222,0
2019-08-14 02:30:00,804.2085777777778,41.455643004014746,12.520671111111112,0
